"work","type","celex","date"
"http://publications.europa.eu/resource/cellar/76b0cddd-f04a-11e1-8e28-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0774",2012-08-24
"http://publications.europa.eu/resource/cellar/7b565ef9-0c03-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0714",2013-07-25
"http://publications.europa.eu/resource/cellar/88404291-c3c2-4fdc-89a9-6b34e4fd7302","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0745",2011-07-28
"http://publications.europa.eu/resource/cellar/9a551b0b-084e-4e72-be7d-8d33a20acc16","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0865",2012-09-21
"http://publications.europa.eu/resource/cellar/a72fac12-c31b-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0329",2014-03-31
"http://publications.europa.eu/resource/cellar/b64a327f-5acd-11e6-89bd-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1334",2016-08-04
"http://publications.europa.eu/resource/cellar/c06b4120-6aec-4d34-9a73-3551f556a068","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0386",2011-04-18
"http://publications.europa.eu/resource/cellar/c16b7c33-f10a-11e2-a22e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0692",2013-07-19
"http://publications.europa.eu/resource/cellar/c8c8d871-102e-405a-b389-e510bc94b46c","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0489",2011-05-19
"http://publications.europa.eu/resource/cellar/dc841f91-223b-11e6-86d0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0818",2016-05-17
"http://publications.europa.eu/resource/cellar/f63e7f25-d8e4-11e2-bfa7-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0565",2013-06-18
"http://publications.europa.eu/resource/cellar/2eaab504-ee2b-11e2-a22e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0669",2013-07-12
"http://publications.europa.eu/resource/cellar/adfee580-fde4-4cab-8c43-a289495813b0","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0335",2012-04-19
"http://publications.europa.eu/resource/cellar/ce3cddbf-8261-11e2-89d6-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0177",2013-02-28
"http://publications.europa.eu/resource/cellar/e509d6bc-d3d9-11e6-ad7c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0005",2017-01-05
"http://publications.europa.eu/resource/cellar/f97a5901-1c12-11e2-91ce-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0959",2012-10-17
"http://publications.europa.eu/resource/cellar/2d6f5f17-8dc7-11e5-b8b7-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2068",2015-11-17
"http://publications.europa.eu/resource/cellar/53e95aa5-9705-11e4-b8a5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0022",2015-01-05
"http://publications.europa.eu/resource/cellar/8814ea17-9705-11e4-b8a5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0023",2015-01-05
"http://publications.europa.eu/resource/cellar/af8d81da-3a4f-11e2-b7ce-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R1115",2012-11-28
"http://publications.europa.eu/resource/cellar/272f0c67-7dc9-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0029",2013-12-19
"http://publications.europa.eu/resource/cellar/5cc65dc9-867f-11e4-b8a5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1348",2014-12-17
"http://publications.europa.eu/resource/cellar/708407bf-0d04-11e6-ba9a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0657",2016-04-27
"http://publications.europa.eu/resource/cellar/70f7fde6-92f5-11e3-bf99-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0125",2014-02-10
"http://publications.europa.eu/resource/cellar/bf88d165-6fbf-4ebc-9374-fecf8d15b4b8","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0910",2011-09-09
"http://publications.europa.eu/resource/cellar/33314608-f289-4c4b-95d2-fa407484208d","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1225",2011-11-28
"http://publications.europa.eu/resource/cellar/6926ba42-7d41-11e5-b8b7-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1932",2015-10-26
"http://publications.europa.eu/resource/cellar/8a72431b-630f-11e3-ab0f-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1321",2013-12-10
"http://publications.europa.eu/resource/cellar/96cb5771-ac92-11e6-aab7-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R2005",2016-11-16
"http://publications.europa.eu/resource/cellar/9797b83b-d6dc-11e5-8fea-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0236",2016-02-18
"http://publications.europa.eu/resource/cellar/aa54b237-3d52-4ed8-b211-fdec7d4a17a7","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0726",2011-07-25
"http://publications.europa.eu/resource/cellar/e1a2273b-45bf-11e7-aea8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0923",2017-05-24
"http://publications.europa.eu/resource/cellar/f29d29ad-0c06-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0716",2013-07-25
"http://publications.europa.eu/resource/cellar/341afa02-24d0-11e7-b611-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0700",2017-04-18
"http://publications.europa.eu/resource/cellar/383f50f0-c047-11e1-b84a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0557",2012-06-26
"http://publications.europa.eu/resource/cellar/6b48f035-3e52-11e4-8c3c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0871",2014-08-11
"http://publications.europa.eu/resource/cellar/7917940e-6ed4-41c2-b0cc-3109576ad4a4","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0066",2012-01-25
"http://publications.europa.eu/resource/cellar/9573baca-055c-41d6-8f49-7519aaeaae4b","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1163",2011-11-14
"http://publications.europa.eu/resource/cellar/a0507499-9ecc-45cc-9c56-6c398594cad8","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1008",2011-10-10
"http://publications.europa.eu/resource/cellar/b6e28986-200e-11e7-84e2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2447R(02)",2017-04-13
"http://publications.europa.eu/resource/cellar/bf51f2f6-ddb7-11e4-b266-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0548",2015-04-07
"http://publications.europa.eu/resource/cellar/c88e7da4-5684-11e3-a8cb-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1200",2013-11-25
"http://publications.europa.eu/resource/cellar/d4def340-5810-11e5-afbf-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1511",2015-09-10
"http://publications.europa.eu/resource/cellar/d811dfa8-4bb2-11e5-9f5a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1425",2015-08-24
"http://publications.europa.eu/resource/cellar/eab4ca4a-f783-11e3-831f-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0670",2014-06-18
"http://publications.europa.eu/resource/cellar/1ac2a4e3-5b94-11e6-89bd-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1343",2016-08-05
"http://publications.europa.eu/resource/cellar/4d5b6424-3290-4b67-af37-4d50fc8e9f36","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0405",2011-04-19
"http://publications.europa.eu/resource/cellar/5708101f-19c4-11e7-808e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0636",2017-03-30
"http://publications.europa.eu/resource/cellar/6ea336c3-f26e-11e1-8e28-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0733",2012-08-13
"http://publications.europa.eu/resource/cellar/81ed95e5-324c-4d04-96e3-410adcb3e79a","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0421",2012-05-16
"http://publications.europa.eu/resource/cellar/d4083f7b-b588-4e37-b12a-69dc88e4c537","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0680",2011-07-14
"http://publications.europa.eu/resource/cellar/d6ccd9e9-5341-4685-9c55-581bcc6e6885","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0921",2011-09-14
"http://publications.europa.eu/resource/cellar/e40d3344-2760-11e2-9209-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R1008",2012-10-30
"http://publications.europa.eu/resource/cellar/f2c8079e-0ec9-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0494",2017-03-21
"http://publications.europa.eu/resource/cellar/77f85415-989d-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL",,2017-04-10
"http://publications.europa.eu/resource/cellar/ad854848-989d-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL",,2017-04-20
"http://publications.europa.eu/resource/cellar/602a779b-989e-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL",,2017-04-20
"http://publications.europa.eu/resource/cellar/3887bb5d-98a3-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL",,2017-06-07
"http://publications.europa.eu/resource/cellar/9b87c36d-989e-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL",,2017-05-03
"http://publications.europa.eu/resource/cellar/2b65e8aa-afc0-11e7-837e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1848",2017-10-12
"http://publications.europa.eu/resource/cellar/78a6c583-639d-11e7-b2f2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1233",2017-07-03
"http://publications.europa.eu/resource/cellar/855deb6e-c49a-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0379",2015-03-06
"http://publications.europa.eu/resource/cellar/985816e9-128c-11e6-ba9a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0690",2016-05-04
"http://publications.europa.eu/resource/cellar/dc58bbba-a50c-11e3-afd1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0209",2014-03-05
"http://publications.europa.eu/resource/cellar/ea680421-b197-11e3-86f9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0290",2014-03-21
"http://publications.europa.eu/resource/cellar/0a1fa053-7212-11e4-b593-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1248",2014-11-20
"http://publications.europa.eu/resource/cellar/630f656b-e870-11e1-9e1b-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0737",2012-08-14
"http://publications.europa.eu/resource/cellar/6a395f56-7cfe-46d2-b157-e0f8e9e2dcce","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32010R1185",2010-12-13
"http://publications.europa.eu/resource/cellar/a373b40f-8f20-4ec9-80a8-6bbbd7ff2204","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32010R0610",2010-07-12
"http://publications.europa.eu/resource/cellar/a6d29530-5cc8-11e3-914b-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1244",2013-11-28
"http://publications.europa.eu/resource/cellar/c6919ba4-7bd1-11e4-97c9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1283",2014-12-02
"http://publications.europa.eu/resource/cellar/c99a51ee-2744-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0932",2013-09-26
"http://publications.europa.eu/resource/cellar/cd735422-8fc6-11e2-b5c3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0240",2013-03-15
"http://publications.europa.eu/resource/cellar/f1538a20-113c-11e2-8e28-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0825",2012-09-14
"http://publications.europa.eu/resource/cellar/f6b48f8c-e756-11e5-8a50-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0323",2016-02-24
"http://publications.europa.eu/resource/cellar/195c9ea8-3aec-11e3-a247-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1013",2013-10-21
"http://publications.europa.eu/resource/cellar/1d5f46d2-b41a-11e4-b5b2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0668R(02)",2015-02-14
"http://publications.europa.eu/resource/cellar/2c0e7411-b85e-11e6-9e3c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R2107",2016-12-01
"http://publications.europa.eu/resource/cellar/57744ff0-0c0f-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0719",2013-07-25
"http://publications.europa.eu/resource/cellar/6adc48c3-4aeb-11e6-9c64-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1159",2016-07-15
"http://publications.europa.eu/resource/cellar/6d270f80-874f-11e4-b8a5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1356",2014-12-17
"http://publications.europa.eu/resource/cellar/8d987387-b30b-11e7-837e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1865",2017-10-16
"http://publications.europa.eu/resource/cellar/f00073dc-28d6-11e2-9209-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R1023",2012-11-06
"http://publications.europa.eu/resource/cellar/f627f30e-0499-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0406",2017-03-08
"http://publications.europa.eu/resource/cellar/0674203c-4335-11e6-9c64-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1090",2016-07-05
"http://publications.europa.eu/resource/cellar/3ebcd3e5-5547-11e6-89bd-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1242",2016-07-13
"http://publications.europa.eu/resource/cellar/46d85c09-773e-4d45-a657-dddfe8b2d394","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0374",2012-04-26
"http://publications.europa.eu/resource/cellar/66158beb-3744-11e5-98a0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1317",2015-07-30
"http://publications.europa.eu/resource/cellar/6c908006-70c7-4b4f-b9e3-db000e001d14","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0381",2011-04-18
"http://publications.europa.eu/resource/cellar/8e275319-acfe-11e4-b5b2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0780R(02)",2015-02-05
"http://publications.europa.eu/resource/cellar/907454a5-345b-11e6-969e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0963",2016-06-16
"http://publications.europa.eu/resource/cellar/06c2e08e-317b-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0963",2013-10-02
